Price,Carats,Color,Clarity,Depth,Table,Cut,TDdiff,TDratio,Test
2878,0.9,E,SI2,62.7,59,Good,-3.7,0.94098884,0
2948,0.94,I,SI2,62.6,55,Excellent,-7.6,0.87859425,0
2948,0.84,D,SI1,63.2,61,Very Good,-2.2,0.96518987,0
2948,0.9,J,VS2,62.5,57,Very Good,-5.5,0.912,0
2949,0.73,D,VS2,60.9,59,Very Good,-1.9,0.96880131,0
2949,0.6,E,VVS2,61.2,57,Ideal,-4.2,0.93137255,2
2949,0.7,E,VS1,62,56,Very Good,-6,0.90322581,2
2951,1.04,K,SI2,61.5,59,Excellent,-2.5,0.95934959,0
2951,0.77,I,VVS1,61.2,58,Excellent,-3.2,0.94771242,0
2951,0.58,E,VVS1,61.4,56,Ideal,-5.4,0.91205212,0
2951,0.62,F,IF,61.4,59,Excellent,-2.4,0.96091205,0
2952,0.96,H,SI2,62.9,63,Good,0.1,1.00158983,0
2952,1.04,J,SI2,59.7,63,Good,3.3,1.05527638,0
2952,0.9,I,SI1,59.1,61,Very Good,1.9,1.0321489,2
2952,0.72,E,VS2,61.2,57,Ideal,-4.2,0.93137255,0
2953,0.76,E,VS2,61.7,58,Very Good,-3.7,0.94003241,0
2953,0.74,E,VS2,60.9,58,Excellent,-2.9,0.95238095,0
2953,0.9,H,SI2,63.4,60,Very Good,-3.4,0.94637224,0
2953,0.7,D,VS1,63.3,60,Very Good,-3.3,0.9478673,1
2954,0.9,F,SI2,63.8,60,Good,-3.8,0.94043887,0
2955,0.9,G,SI2,64,59,Very Good,-5,0.921875,0
2955,0.78,G,VS2,62.8,57,Very Good,-5.8,0.90764331,1
2955,0.9,I,VS2,63,57,Very Good,-6,0.9047619,0
2956,0.61,D,VVS2,61.8,55,Ideal,-6.8,0.88996764,0
2956,0.7,E,VS1,62.7,58,Very Good,-4.7,0.92503987,0
2956,1,I,SI2,62.6,62,Good,-0.6,0.99041534,0
2994,0.81,G,VS2,62.9,57,Very Good,-5.9,0.90620032,0
2994,0.96,I,SI2,62.9,56,Very Good,-6.9,0.89030207,0
2995,1.09,K,SI2,62.4,57,Excellent,-5.4,0.91346154,0
2995,0.83,I,VVS2,61.6,56,Ideal,-5.6,0.90909091,0
2995,0.99,J,SI1,61.3,63,Good,1.7,1.02773246,2
2995,0.71,D,VS1,62.4,60,Excellent,-2.4,0.96153846,2
2995,0.71,D,VS1,62.5,58,Very Good,-4.5,0.928,2
2996,0.7,E,VS1,61.9,57,Excellent,-4.9,0.92084006,1
2997,1.01,J,SI2,63.3,59,Very Good,-4.3,0.93206951,0
2997,1.01,K,SI2,62.2,56,Excellent,-6.2,0.90032154,0
2998,0.7,G,VVS1,59.8,58,Excellent,-1.8,0.96989967,1
3000,0.67,E,VVS1,61.2,56,Excellent,-5.2,0.91503268,1
3000,1.01,K,SI2,63,57,Very Good,-6,0.9047619,1
3001,1.08,K,SI2,60.1,58,Very Good,-2.1,0.96505824,2
3001,0.91,F,SI2,62.6,59,Excellent,-3.6,0.94249201,1
3002,0.7,F,VVS2,60.1,60,Excellent,-0.1,0.99833611,0
3002,0.7,E,VS1,62.2,57,Very Good,-5.2,0.91639871,0
3003,1.05,K,SI1,62.3,59,Excellent,-3.3,0.9470305,0
3003,1.05,K,SI1,62.2,59,Very Good,-3.2,0.94855305,0
3003,1.05,K,SI1,62.5,61,Very Good,-1.5,0.976,1
3003,0.7,F,VS1,61.5,58,Excellent,-3.5,0.94308943,2
3003,0.67,F,VVS1,62.2,54,Excellent,-8.2,0.8681672,0
3005,1.01,K,SI1,61.4,59,Very Good,-2.4,0.96091205,2
3005,1.01,K,SI1,63.8,57,Very Good,-6.8,0.89341693,0
3005,0.72,D,VS2,62.3,57,Excellent,-5.3,0.91492777,0
3005,0.96,H,SI2,58.6,61,Very Good,2.4,1.04095563,0
3006,0.94,E,SI2,59.9,56,Good,-3.9,0.93489149,0
3006,0.64,E,IF,60.5,57,Excellent,-3.5,0.94214876,0
3006,0.64,E,IF,61.4,57,Excellent,-4.4,0.92833876,0
3006,0.7,E,VS1,61.9,58,Very Good,-3.9,0.93699515,2
3006,1.01,K,VS2,62.1,58,Excellent,-4.1,0.93397746,2
3006,0.72,F,VS1,63.8,58,Very Good,-5.8,0.90909091,0
3007,0.71,E,VS2,62,61,Very Good,-1,0.98387097,2
3007,0.71,G,VVS1,60.5,59,Excellent,-1.5,0.97520661,0
3007,0.77,E,SI1,61.5,55,Very Good,-6.5,0.89430894,1
3007,0.71,H,VVS1,61.7,58,Excellent,-3.7,0.94003241,1
3007,0.9,H,SI2,61,60,Excellent,-1,0.98360656,0
3007,0.81,H,VVS2,61.7,58,Very Good,-3.7,0.94003241,0
3161,0.76,H,VVS1,60.5,59,Excellent,-1.5,0.97520661,2
3161,0.57,E,VVS1,59.8,59,Excellent,-0.8,0.98662207,0
3161,1,I,SI2,62.2,56,Excellent,-6.2,0.90032154,0
3162,1.01,J,SI2,60.2,61,Very Good,0.8,1.01328904,0
3162,0.67,E,VVS1,61.6,57,Ideal,-4.6,0.92532468,0
3162,0.67,E,VVS1,62.2,57,Excellent,-5.2,0.91639871,2
3162,0.9,I,VS2,62,56,Excellent,-6,0.90322581,0
3163,0.71,G,VVS2,61.6,60,Very Good,-1.6,0.97402597,1
3164,0.9,H,SI2,61.6,59,Very Good,-2.6,0.95779221,0
3164,0.9,H,SI2,62.8,54,Very Good,-8.8,0.85987261,1
3164,0.65,D,VVS2,62.7,56,Excellent,-6.7,0.89314195,0
3164,0.9,H,SI1,63.3,57,Very Good,-6.3,0.90047393,0
3164,0.94,E,SI2,62.1,60,Very Good,-2.1,0.96618357,1
3165,0.8,I,VVS2,61.8,59,Excellent,-2.8,0.95469256,0
3165,0.72,D,VS2,62.5,57,Excellent,-5.5,0.912,0
3165,0.91,E,SI2,61.3,55,Very Good,-6.3,0.89722675,1
3165,0.73,H,VVS1,62.6,56,Excellent,-6.6,0.89456869,0
3166,0.9,I,SI1,60.9,56,Excellent,-4.9,0.91954023,2
3166,0.54,D,IF,61.5,56,Excellent,-5.5,0.91056911,0
3167,0.81,E,SI1,60.1,59,Excellent,-1.1,0.98169717,2
3167,0.71,G,VVS1,62,55,Excellent,-7,0.88709677,0
3168,0.72,F,VVS2,61.3,65,Good,3.7,1.06035889,0
3168,0.75,D,VS2,60,64,Good,4,1.06666667,0
3168,0.9,K,VS2,60.7,58,Good,-2.7,0.95551895,0
3168,0.8,F,SI1,62,58,Excellent,-4,0.93548387,2
3161,0.76,H,VVS1,60.5,59,Excellent,-1.5,0.97520661,0
3161,0.57,E,VVS1,59.8,59,Excellent,-0.8,0.98662207,0
3161,1,I,SI2,62.2,56,Excellent,-6.2,0.90032154,0
3162,1.01,J,SI2,60.2,61,Very Good,0.8,1.01328904,0
3162,0.67,E,VVS1,61.6,57,Ideal,-4.6,0.92532468,0
3162,0.67,E,VVS1,62.2,57,Excellent,-5.2,0.91639871,1
3162,0.9,I,VS2,62,56,Excellent,-6,0.90322581,0
3163,0.71,G,VVS2,61.6,60,Very Good,-1.6,0.97402597,1
3164,0.9,H,SI2,61.6,59,Very Good,-2.6,0.95779221,2
3164,0.9,H,SI2,62.8,54,Very Good,-8.8,0.85987261,0
3164,0.65,D,VVS2,62.7,56,Excellent,-6.7,0.89314195,1
3164,0.9,H,SI1,63.3,57,Very Good,-6.3,0.90047393,0
3164,0.94,E,SI2,62.1,60,Very Good,-2.1,0.96618357,0
3165,0.8,I,VVS2,61.8,59,Excellent,-2.8,0.95469256,1
3165,0.72,D,VS2,62.5,57,Excellent,-5.5,0.912,0
3165,0.91,E,SI2,61.3,55,Very Good,-6.3,0.89722675,0
3165,0.73,H,VVS1,62.6,56,Excellent,-6.6,0.89456869,2
3166,0.9,I,SI1,60.9,56,Excellent,-4.9,0.91954023,0
3166,0.54,D,IF,61.5,56,Excellent,-5.5,0.91056911,2
3167,0.81,E,SI1,60.1,59,Excellent,-1.1,0.98169717,0
3167,0.71,G,VVS1,62,55,Excellent,-7,0.88709677,0
3168,0.72,F,VVS2,61.3,65,Good,3.7,1.06035889,0
3168,0.75,D,VS2,60,64,Good,4,1.06666667,1
3168,0.9,K,VS2,60.7,58,Good,-2.7,0.95551895,0
3168,0.8,F,SI1,62,58,Excellent,-4,0.93548387,0
3334,0.58,E,VVS1,60.3,57,Ideal,-3.3,0.94527363,0
3335,0.71,E,VVS2,61.1,56,Ideal,-5.1,0.91653028,2
3336,0.91,I,VS1,61.8,59,Very Good,-2.8,0.95469256,2
3337,0.76,D,SI1,61.7,58,Excellent,-3.7,0.94003241,0
3337,0.71,E,VVS2,63.5,57,Very Good,-6.5,0.8976378,0
3337,0.74,H,VS1,60.1,57,Very Good,-3.1,0.9484193,1
3337,0.7,E,VVS1,63,59,Very Good,-4,0.93650794,0
3338,0.91,I,SI1,62.6,57,Excellent,-5.6,0.91054313,0
3339,0.77,G,VVS2,62.5,55,Excellent,-7.5,0.88,1
3339,0.71,E,SI1,61.1,60,Excellent,-1.1,0.98199673,0
3339,0.71,F,VVS2,62.4,58,Very Good,-4.4,0.92948718,1
3339,0.99,I,SI1,63.4,57,Very Good,-6.4,0.89905363,0
3339,1.01,K,VS2,63.1,56,Very Good,-7.1,0.88748019,1
3341,0.74,D,VS2,62.2,57,Excellent,-5.2,0.91639871,1
3341,1,J,SI1,59.8,57,Good,-2.8,0.95317726,0
3341,0.81,F,VS2,61.3,57,Excellent,-4.3,0.92985318,0
3341,0.9,G,SI2,63.7,54,Very Good,-9.7,0.8477237,0
3341,0.9,J,VVS1,62.2,59,Very Good,-3.2,0.94855305,0
3341,0.9,G,SI2,61.6,56,Ideal,-5.6,0.90909091,1
3342,0.78,F,VS1,61.9,54,Excellent,-7.9,0.8723748,0
3342,0.54,D,IF,62.5,56,Very Good,-6.5,0.896,0
3344,0.73,F,VVS2,62.9,57,Excellent,-5.9,0.90620032,0
3344,0.92,I,VS2,60.4,62,Very Good,1.6,1.02649007,2
3344,0.92,I,VS2,58.1,63,Very Good,4.9,1.08433735,0
3344,0.7,G,IF,61.6,58,Very Good,-3.6,0.94155844,0
3427,1.02,K,SI1,63.6,56,Very Good,-7.6,0.88050314,2
3429,0.7,E,VVS2,59.5,60,Excellent,0.5,1.00840336,0
3430,0.77,D,VS2,61.3,60,Excellent,-1.3,0.97879282,1
3431,0.72,F,VVS2,61.9,55,Ideal,-6.9,0.88852989,1
3431,0.75,G,VVS2,62.5,56,Excellent,-6.5,0.896,0
3431,0.75,G,VVS2,62.2,57,Excellent,-5.2,0.91639871,0
3431,0.93,I,SI1,62.7,59,Very Good,-3.7,0.94098884,2
3431,0.76,E,VS1,60.4,59,Excellent,-1.4,0.97682119,0
3431,1,J,SI2,63.5,58,Very Good,-5.5,0.91338583,0
3432,1.04,K,SI1,63.1,55,Very Good,-8.1,0.87163233,1
3432,0.8,H,VVS1,60.9,58,Excellent,-2.9,0.95238095,0
3433,1.06,J,SI1,61.4,56,Excellent,-5.4,0.91205212,0
3433,0.73,F,VVS2,62.5,57,Excellent,-5.5,0.912,2
3434,0.75,E,VS1,62.3,59,Very Good,-3.3,0.9470305,0
3434,0.73,E,VS1,61.5,59,Excellent,-2.5,0.95934959,0
3435,1.02,K,VS2,61.2,59,Excellent,-2.2,0.96405229,1
3437,0.9,H,SI1,62.2,58,Very Good,-4.2,0.93247588,2
3437,1.24,K,SI2,61.5,59,Very Good,-2.5,0.95934959,0
3437,0.72,F,VVS1,63.4,57,Very Good,-6.4,0.89905363,2
3437,0.72,F,VVS1,61,57,Ideal,-4,0.93442623,0
3437,0.93,I,VS1,62.6,58,Very Good,-4.6,0.92651757,0
3437,0.62,D,VVS1,60.1,59,Excellent,-1.1,0.98169717,0
3438,0.9,H,SI1,62.6,55,Excellent,-7.6,0.87859425,0
3440,1.01,J,SI2,58.7,59,Very Good,0.3,1.00511073,1
3440,1.01,J,SI2,60.6,59,Excellent,-1.6,0.97359736,0
3519,0.9,I,VVS2,61.9,62,Good,0.1,1.00161551,0
3519,0.9,I,VVS2,59,60,Good,1,1.01694915,1
3520,0.8,E,VS2,62.7,60,Very Good,-2.7,0.9569378,1
3521,0.9,E,SI2,62.6,55,Very Good,-7.6,0.87859425,0
3521,1.04,J,SI1,61.5,60,Very Good,-1.5,0.97560976,0
3522,0.92,E,SI1,63.7,57,Very Good,-6.7,0.89481947,1
3523,0.66,E,IF,61.1,58,Excellent,-3.1,0.9492635,0
3523,0.7,E,VVS2,59.7,62,Very Good,2.3,1.03852596,0
3523,1.01,H,SI2,64,58,Good,-6,0.90625,0
3524,0.91,H,SI1,62.1,56,Excellent,-6.1,0.90177134,2
3524,0.92,F,SI2,63.5,56,Very Good,-7.5,0.88188976,0
3524,0.83,H,VVS2,61.7,56,Ideal,-5.7,0.9076175,1
3525,0.72,E,VVS2,62.3,55,Excellent,-7.3,0.88282504,1
3525,0.72,G,IF,61,57,Excellent,-4,0.93442623,0
3525,1.01,K,VS2,61.3,57,Ideal,-4.3,0.92985318,1
3525,0.71,E,VVS2,62.1,59,Very Good,-3.1,0.95008052,0
3527,0.55,D,IF,61,59,Excellent,-2,0.96721311,0
3527,0.71,D,VS2,60.7,59,Excellent,-1.7,0.97199341,0
3528,0.9,J,VVS1,61.8,58,Very Good,-3.8,0.93851133,0
3528,0.9,H,SI1,61.8,61,Very Good,-0.8,0.98705502,1
3528,0.9,H,SI1,62.8,58,Very Good,-4.8,0.92356688,0
3529,0.91,H,SI1,60.3,59,Excellent,-1.3,0.97844113,0
3529,0.92,G,SI2,61.3,56,Very Good,-5.3,0.91353997,1
3529,0.9,H,SI1,62.7,57,Excellent,-5.7,0.90909091,2
3529,0.9,E,SI2,62.6,60,Very Good,-2.6,0.95846645,0
3600,0.64,E,VVS1,60.3,57,Ideal,-3.3,0.94527363,0
3600,1.12,K,VS2,60,62,Excellent,2,1.03333333,1
3600,0.9,D,SI2,61.3,58,Excellent,-3.3,0.94616639,2
3601,0.96,H,SI1,62.9,56,Very Good,-6.9,0.89030207,2
3601,1.06,K,SI2,62.5,57,Excellent,-5.5,0.912,1
3601,1.06,J,SI2,63,59,Very Good,-4,0.93650794,2
3602,1.01,J,SI1,62,62,Very Good,0,1,1
3604,0.9,H,VS2,61.7,59,Excellent,-2.7,0.95623987,2
3604,0.91,I,VS1,61.9,56,Very Good,-5.9,0.90468498,0
3604,0.9,H,VS2,63.9,60,Good,-3.9,0.93896714,0
3604,0.65,D,VVS1,60.3,58,Excellent,-2.3,0.96185738,1
3604,0.9,H,VS1,62.1,59,Very Good,-3.1,0.95008052,0
3604,0.9,H,VS1,62.8,57,Very Good,-5.8,0.90764331,1
3604,0.9,H,VS1,62.3,58,Very Good,-4.3,0.93097913,0
3604,0.9,H,VS2,62.4,59,Good,-3.4,0.94551282,0
3604,0.9,H,VS2,62.4,59,Good,-3.4,0.94551282,1
3604,0.9,H,VS2,62.5,58,Very Good,-4.5,0.928,0
3604,0.9,H,VS2,61.4,61,Very Good,-0.4,0.99348534,1
3604,0.9,H,VS2,62.9,58,Very Good,-4.9,0.92209857,0
3604,1.17,J,SI2,60.5,61,Very Good,0.5,1.00826446,0
3604,0.9,F,SI1,62.5,58,Excellent,-4.5,0.928,2
3604,0.9,J,IF,62.6,57,Very Good,-5.6,0.91054313,0
3605,0.78,F,VS1,62.9,57,Excellent,-5.9,0.90620032,0
3605,0.9,F,SI2,62,61,Very Good,-1,0.98387097,0
3605,0.9,F,SI2,62.6,58,Excellent,-4.6,0.92651757,0
3675,0.9,D,SI2,58.6,61,Good,2.4,1.04095563,0
3675,0.76,E,VS1,61.3,56,Ideal,-5.3,0.91353997,0
3676,0.62,D,VVS1,61.9,57,Ideal,-4.9,0.92084006,0
3676,0.62,D,VVS1,62.2,56,Excellent,-6.2,0.90032154,0
3676,1.01,I,SI2,59.6,58,Very Good,-1.6,0.97315436,0
3677,0.91,H,VS2,60.3,59,Very Good,-1.3,0.97844113,2
3677,0.91,H,VS2,61,59,Very Good,-2,0.96721311,2
3677,1.01,J,VS2,60.4,62,Very Good,1.6,1.02649007,1
3678,0.76,E,SI1,59.4,59,Very Good,-0.4,0.99326599,1
3679,1,I,SI2,59.6,62,Good,2.4,1.04026846,0
3680,1.01,J,SI1,62.7,57,Very Good,-5.7,0.90909091,1
3680,1.01,J,SI1,61.7,57,Ideal,-4.7,0.92382496,1
3680,1,K,VS1,62.4,57,Excellent,-5.4,0.91346154,0
3680,0.71,F,VVS1,61.7,56,Ideal,-5.7,0.9076175,0
3680,1,G,SI2,63.3,61,Good,-2.3,0.96366509,0
3681,1.17,J,SI2,62,58,Excellent,-4,0.93548387,0
3681,1.02,J,SI2,62.3,56,Excellent,-6.3,0.8988764,1
3681,1.03,I,SI2,61.4,58,Excellent,-3.4,0.94462541,0
3682,0.74,F,VVS1,62.2,57,Excellent,-5.2,0.91639871,0
3683,0.9,D,SI1,61,63,Good,2,1.03278689,2
3683,0.9,D,SI1,62.7,56,Very Good,-6.7,0.89314195,0
3683,0.9,D,SI1,63.5,57,Very Good,-6.5,0.8976378,1
3683,0.9,D,SI1,62.7,57,Very Good,-5.7,0.90909091,2
3683,0.9,D,SI1,59.4,62,Very Good,2.6,1.04377104,0
3683,0.7,E,VVS2,62.1,55,Excellent,-7.1,0.88566828,1
3751,1.04,K,VS2,61.7,57,Excellent,-4.7,0.92382496,0
3752,1,J,VS2,61.7,59,Very Good,-2.7,0.95623987,0
3752,0.9,I,VS1,62.1,57,Very Good,-5.1,0.9178744,2
3752,1.23,K,VS2,62.8,57,Very Good,-5.8,0.90764331,0
3752,0.9,E,SI2,61.9,59,Very Good,-2.9,0.95315024,1
3752,0.9,E,SI2,60.5,59,Very Good,-1.5,0.97520661,0
3752,0.9,E,SI2,62.4,57,Very Good,-5.4,0.91346154,1
3752,0.9,E,SI2,63,60,Very Good,-3,0.95238095,0
3752,0.9,E,SI2,61.6,59,Excellent,-2.6,0.95779221,0
3752,1.03,J,SI1,62.1,58,Very Good,-4.1,0.93397746,1
3753,0.9,G,SI1,61.3,56,Excellent,-5.3,0.91353997,0
3754,0.7,E,IF,61.8,57,Excellent,-4.8,0.9223301,0
3755,1.06,J,SI1,61.5,56,Ideal,-5.5,0.91056911,0
3755,1,G,SI2,59,60,Excellent,1,1.01694915,0
3756,1.01,H,SI2,62.5,57,Very Good,-5.5,0.912,0
3756,0.7,E,VVS1,61.3,56,Ideal,-5.3,0.91353997,0
3756,0.7,D,VS1,61.5,58,Excellent,-3.5,0.94308943,0
3756,1.04,J,SI2,62.6,59,Very Good,-3.6,0.94249201,1
3757,1.01,K,VVS2,62.5,57,Very Good,-5.5,0.912,1
3757,0.69,E,VVS1,62.7,59,Very Good,-3.7,0.94098884,2
3757,0.73,F,VVS1,62.5,56,Excellent,-6.5,0.896,2
3757,0.73,F,VVS1,62.3,56,Excellent,-6.3,0.8988764,0
3757,0.73,F,VVS1,61.4,57,Ideal,-4.4,0.92833876,1
3758,0.56,E,IF,60.6,59,Excellent,-1.6,0.97359736,0
3758,1.01,H,SI2,61.2,61,Good,-0.2,0.99673203,0
3827,1.01,G,SI2,62,61,Good,-1,0.98387097,1
3827,1.01,J,SI1,62.3,59,Very Good,-3.3,0.9470305,2
3828,0.91,F,SI1,61.8,57,Excellent,-4.8,0.9223301,0
3828,0.59,D,IF,63.4,55,Very Good,-8.4,0.86750789,0
3828,1,E,SI2,63.3,55,Very Good,-8.3,0.86887836,2
3828,1,E,SI2,64,60,Good,-4,0.9375,0
3829,1.05,H,SI2,63,59,Very Good,-4,0.93650794,2
3829,1.05,H,SI2,63.9,59,Very Good,-4.9,0.92331768,0
3829,0.91,G,SI1,60.2,56,Very Good,-4.2,0.93023256,2
3829,0.91,G,SI1,62.1,59,Very Good,-3.1,0.95008052,0
3829,1.05,I,SI2,62,58,Excellent,-4,0.93548387,0
3830,1.03,I,SI1,63.5,56,Very Good,-7.5,0.88188976,0
3830,0.95,F,SI2,60.3,60,Excellent,-0.3,0.99502488,2
3830,0.83,E,VS2,62.1,55,Excellent,-7.1,0.88566828,0
3830,0.7,E,VVS2,61.9,57,Ideal,-4.9,0.92084006,0
3830,0.9,G,SI1,63.5,57,Very Good,-6.5,0.8976378,2
3831,1.08,J,SI2,61.4,57,Excellent,-4.4,0.92833876,0
3832,0.91,H,SI1,62.6,58,Very Good,-4.6,0.92651757,0
3832,1.01,H,SI1,60.5,59,Excellent,-1.5,0.97520661,0
3832,1.01,H,SI1,59.5,64,Good,4.5,1.07563025,2
3833,1.01,I,SI2,61.8,60,Very Good,-1.8,0.97087379,0
3833,1.01,I,SI2,59.4,60,Very Good,0.6,1.01010101,2
3833,1.01,I,SI2,62.9,56,Very Good,-6.9,0.89030207,0
3833,1.01,I,SI2,60.9,58,Very Good,-2.9,0.95238095,1
3833,1.01,I,SI1,62.3,57,Excellent,-5.3,0.91492777,0
3903,1.01,I,SI2,61.4,57,Ideal,-4.4,0.92833876,1
3903,1.01,I,SI2,61.8,57,Excellent,-4.8,0.9223301,1
3903,1.01,I,SI2,59.7,61,Very Good,1.3,1.02177554,0
3903,0.91,H,VS1,63,60,Very Good,-3,0.95238095,0
3903,1.03,G,SI2,60.9,57,Very Good,-3.9,0.93596059,1
3903,1.03,J,VS1,62,59,Good,-3,0.9516129,0
3904,0.91,H,VS2,63.6,54,Very Good,-9.6,0.8490566,0
3904,0.91,F,VS2,59.1,62,Good,2.9,1.04906937,0
3904,0.83,E,VS1,62.7,58,Very Good,-4.7,0.92503987,1
3905,1,I,SI1,61.6,58,Very Good,-3.6,0.94155844,2
3905,0.9,I,VVS2,63.5,56,Very Good,-7.5,0.88188976,0
3905,0.9,D,SI1,63.5,54,Very Good,-9.5,0.8503937,2
3907,0.8,E,VS1,61.1,58,Very Good,-3.1,0.9492635,2
3907,0.82,H,VVS1,62.6,56,Excellent,-6.6,0.89456869,0
3907,1.18,J,SI2,63.5,58,Very Good,-5.5,0.91338583,2
3907,1.2,J,SI2,62.4,58,Excellent,-4.4,0.92948718,1
3908,0.74,E,VS1,59.9,59,Excellent,-0.9,0.98497496,0
3909,1.12,K,VS2,61.9,55,Excellent,-6.9,0.88852989,0
3909,1.03,J,SI1,60.1,61,Very Good,0.9,1.01497504,0
3909,1.03,J,SI1,61.7,58,Excellent,-3.7,0.94003241,0
3909,1.03,J,SI1,60.7,58,Excellent,-2.7,0.95551895,0
3909,1.03,J,SI1,60,58,Excellent,-2,0.96666667,0
3909,1.03,J,SI1,62.2,59,Very Good,-3.2,0.94855305,0
3909,1.03,J,SI1,62.7,58,Good,-4.7,0.92503987,2
3909,1.03,I,SI2,59.5,60,Excellent,0.5,1.00840336,2
3975,1.09,H,SI2,63.8,59,Very Good,-4.8,0.92476489,2
3975,1.09,H,SI2,61.9,59,Very Good,-2.9,0.95315024,0
3975,1.09,H,SI2,61.4,61,Excellent,-0.4,0.99348534,0
3975,0.9,G,VS2,61.3,55,Very Good,-6.3,0.89722675,0
3975,0.91,H,VS1,62.3,60,Very Good,-2.3,0.96308186,1
3975,0.91,H,VS2,62.2,60,Very Good,-2.2,0.96463023,1
3975,0.91,H,VS2,62.2,59,Very Good,-3.2,0.94855305,1
3976,1.02,E,SI2,61.7,61,Very Good,-0.7,0.98865478,0
3976,0.9,H,VS2,58.8,62,Very Good,3.2,1.05442177,1
3976,1.01,H,SI2,60.7,57,Very Good,-3.7,0.93904448,0
3977,1.37,K,SI2,59.7,59,Excellent,-0.7,0.98827471,0
3977,1.01,K,VS1,61.6,60,Very Good,-1.6,0.97402597,0
3978,0.76,E,VVS2,62.3,59,Very Good,-3.3,0.9470305,0
3979,0.95,F,SI1,63.1,57,Very Good,-6.1,0.90332805,0
3980,0.9,G,SI1,60.7,61,Excellent,0.3,1.00494234,0
3980,1.03,J,SI1,62.2,56,Excellent,-6.2,0.90032154,0
3980,1.03,J,SI1,62.2,58,Excellent,-4.2,0.93247588,0
3980,1.03,I,SI2,60.2,59,Very Good,-1.2,0.98006645,0
3980,0.8,H,VVS1,61.8,56,Very Good,-5.8,0.90614887,0
3980,0.84,G,VVS2,62.3,58,Excellent,-4.3,0.93097913,1
3980,0.74,E,VVS1,62.2,57,Excellent,-5.2,0.91639871,2
3981,0.9,G,VS2,61.1,57,Very Good,-4.1,0.93289689,0
3981,0.94,I,VVS2,60.6,59,Very Good,-1.6,0.97359736,0
3981,1.16,J,VS2,62.7,56,Very Good,-6.7,0.89314195,0
3981,1.03,J,SI1,61.2,59,Excellent,-2.2,0.96405229,1
3993,1.01,H,SI2,63.5,57,Very Good,-6.5,0.8976378,2
3994,0.91,I,VVS2,60.1,58,Excellent,-2.1,0.96505824,0
3994,1.23,K,VS2,62.7,59,Very Good,-3.7,0.94098884,1
3995,1.01,I,SI1,63,59,Very Good,-4,0.93650794,0
3995,0.7,E,VVS1,62.6,57,Excellent,-5.6,0.91054313,2
3995,0.91,F,SI2,61.1,55,Excellent,-6.1,0.90016367,1
3996,1.06,J,VS1,63.8,58,Very Good,-5.8,0.90909091,1
3997,1.05,G,SI2,61.1,59,Excellent,-2.1,0.96563011,0
3997,1.03,I,SI2,61.6,58,Excellent,-3.6,0.94155844,0
3997,0.95,G,SI1,62.5,57,Very Good,-5.5,0.912,1
3997,1.03,F,SI2,59.1,60,Very Good,0.9,1.01522843,0
3998,1.21,K,SI1,61.8,61,Very Good,-0.8,0.98705502,0
3998,0.7,D,VVS2,61.3,61,Excellent,-0.3,0.99510604,1
3998,0.7,D,VVS2,62.1,57,Excellent,-5.1,0.9178744,0
3998,1.02,I,SI2,62.1,57,Excellent,-5.1,0.9178744,0
3999,1.04,I,SI2,60.7,57,Very Good,-3.7,0.93904448,1
4000,1.01,F,SI2,63.4,59,Very Good,-4.4,0.93059937,1
4000,1.01,J,VS2,59.7,61,Very Good,1.3,1.02177554,1
4000,1.01,K,VS1,62.1,56,Excellent,-6.1,0.90177134,0
4000,1.01,J,VS2,61.7,60,Excellent,-1.7,0.97244733,1
4000,1.01,J,VS2,63.1,57,Very Good,-6.1,0.90332805,1
4000,1.01,K,VVS2,63.1,59,Very Good,-4.1,0.93502377,0
4000,1.01,J,VS2,62.8,58,Excellent,-4.8,0.92356688,0
4000,1.01,I,SI1,59.9,62,Very Good,2.1,1.03505843,0
4001,0.72,E,VVS1,62.4,56,Excellent,-6.4,0.8974359,0
4001,1.09,J,SI1,62.4,57,Very Good,-5.4,0.91346154,0
4001,1.17,K,SI1,62.5,56,Excellent,-6.5,0.896,0
4001,1.05,I,SI2,61.4,57,Very Good,-4.4,0.92833876,1
4002,1.04,G,SI2,61,60,Excellent,-1,0.98360656,0
4002,0.96,E,SI2,61.5,60,Very Good,-1.5,0.97560976,0
4002,1.13,I,SI2,59.1,63,Very Good,3.9,1.06598985,0
4003,1.09,K,VVS2,62.8,60,Very Good,-2.8,0.95541401,0
4003,1.11,J,SI1,61.4,60,Excellent,-1.4,0.9771987,0
4003,0.8,H,IF,62.7,57,Excellent,-5.7,0.90909091,1
4003,0.8,G,VVS1,61.7,56,Ideal,-5.7,0.9076175,0
4004,1,I,SI1,63.4,61,Good,-2.4,0.96214511,0
4004,1,I,SI1,60.5,59,Excellent,-1.5,0.97520661,1
4004,1,I,SI1,62.9,60,Good,-2.9,0.95389507,0
4004,1,I,SI1,61.8,55,Excellent,-6.8,0.88996764,0
4004,1,I,SI1,63.7,64,Good,0.3,1.00470958,0
4006,0.91,E,SI1,61.3,59,Very Good,-2.3,0.96247961,0
4007,0.97,H,SI1,61.7,59,Excellent,-2.7,0.95623987,0
4007,1.01,I,SI2,62.2,56,Very Good,-6.2,0.90032154,1
4007,1.01,I,SI2,60.2,62,Very Good,1.8,1.02990033,0
4007,1.01,I,SI2,62.1,55,Very Good,-7.1,0.88566828,0
